Name,Color
Contig_29_63.8459:5p:1:16,Lime Green
Contig_29_63.8459:5p:1:17,Lime Green
Contig_29_63.8459:5p:1:18,Lime Green
Contig_29_63.8459:5p:1:22,Lime Green
Contig_29_63.8459:5p:1:24,Lime Green
Contig_29_63.8459:5p:1:26,Lime Green
Contig_29_63.8459:5p:1:27,Lime Green
Contig_2_161.951:3p:1:3,Lime Green
Contig_2_161.951:3p:1:4,Lime Green
Contig_33_409.201:3p:1:6,Lime Green
Contig_33_409.201:3p:1:8,Lime Green
Contig_33_409.201:3p:1:10,Lime Green
Contig_33_409.201:5p:1:6,Lime Green
Contig_33_409.201:5p:1:7,Lime Green
Contig_33_409.201:5p:1:9,Lime Green
Contig_37_106.87:5p:1:3,Lime Green
Contig_38_133.211:5p:1:1,Lime Green
Contig_38_133.211:5p:1:6,Lime Green
Contig_38_133.211:5p:1:7,Lime Green
Contig_38_133.211:5p:1:8,Lime Green
Contig_38_133.211:5p:1:9,Lime Green
Contig_38_133.211:5p:1:10,Lime Green
Contig_38_133.211:5p:1:11,Lime Green
Contig_38_133.211:5p:1:12,Lime Green
Contig_38_133.211:5p:1:13,Lime Green
Contig_38_133.211:5p:1:16,Lime Green
Contig_38_133.211:5p:1:19,Lime Green
Contig_38_133.211:5p:1:20,Lime Green
Contig_54_65.7453:5p:1:3,Lime Green
Contig_54_65.7453:5p:1:4,Lime Green
Contig_55_599.349:3p:1:3,Lime Green
Contig_55_599.349:3p:1:4,Lime Green
Contig_8_113.542:3p:1:3,Lime Green
Contig_8_113.542:3p:1:4,Lime Green
