Name,Color
Contig_26_119.096:3p:1:11,Lime Green
Contig_26_119.096:3p:1:12,Lime Green
Contig_26_119.096:3p:1:13,Lime Green
Contig_26_119.096:3p:1:14,Lime Green
Contig_26_119.096:3p:1:15,Lime Green
Contig_26_119.096:3p:1:16,Lime Green
Contig_26_119.096:5p:1:3,Lime Green
Contig_26_119.096:5p:1:4,Lime Green
Contig_26_119.096:5p:1:6,Lime Green
Contig_29_183.781:3p:1:3,Lime Green
Contig_29_183.781:3p:1:5,Lime Green
Contig_29_183.781:3p:1:6,Lime Green
Contig_29_183.781:3p:1:7,Lime Green
Contig_29_183.781:3p:1:9,Lime Green
Contig_29_183.781:3p:1:10,Lime Green
Contig_29_183.781:3p:1:13,Lime Green
Contig_29_183.781:3p:1:14,Lime Green
Contig_33_396.182:5p:1:3,Lime Green
Contig_33_396.182:5p:1:4,Lime Green
Contig_35_1818.93:3p:1:2,Lime Green
Contig_35_1818.93:3p:1:4,Lime Green
Contig_35_1818.93:3p:1:5,Lime Green
Contig_35_1818.93:3p:1:6,Lime Green
Contig_35_1818.93:3p:1:7,Lime Green
Contig_35_1818.93:3p:1:8,Lime Green
Contig_35_1818.93:5p:1:6,Lime Green
Contig_35_1818.93:5p:1:8,Lime Green
Contig_35_1818.93:5p:1:10,Lime Green
Contig_35_1818.93:5p:1:17,Lime Green
Contig_35_1818.93:5p:1:19,Lime Green
Contig_35_1818.93:5p:1:20,Lime Green
Contig_35_1818.93:5p:1:21,Lime Green
Contig_35_1818.93:5p:1:22,Lime Green
Contig_35_1818.93:5p:1:23,Lime Green
Contig_35_1818.93:5p:1:24,Lime Green
Contig_42_1615.18:3p:1:2,Lime Green
Contig_42_1615.18:3p:1:4,Lime Green
Contig_42_1615.18:3p:1:5,Lime Green
Contig_42_1615.18:3p:1:6,Lime Green
Contig_44_284.737:3p:1:3,Lime Green
Contig_44_284.737:3p:1:4,Lime Green
Contig_46_1085.62:3p:1:5,Lime Green
Contig_46_1085.62:3p:1:6,Lime Green
Contig_51_86.115:3p:1:2,Lime Green
Contig_51_86.115:3p:1:3,Lime Green
Contig_51_86.115:3p:1:4,Lime Green
Contig_57_858.809:5p:1:2,Lime Green
Contig_57_858.809:5p:1:4,Lime Green
Contig_57_858.809:5p:1:5,Lime Green
Contig_57_858.809:5p:1:6,Lime Green
Contig_57_858.809:5p:1:7,Lime Green
Contig_57_858.809:5p:1:8,Lime Green
Contig_57_858.809:5p:1:9,Lime Green
Contig_57_858.809:5p:1:10,Lime Green
Contig_57_858.809:5p:1:11,Lime Green
Contig_57_858.809:5p:1:12,Lime Green
Contig_59_527.412:3p:1:3,Lime Green
Contig_59_527.412:3p:1:8,Lime Green
Contig_59_527.412:3p:1:9,Lime Green
Contig_5_177.424:5p:1:3,Lime Green
Contig_5_177.424:5p:1:4,Lime Green
Contig_60_785.06:5p:1:6,Lime Green
Contig_60_785.06:5p:1:10,Lime Green
Contig_60_785.06:5p:1:11,Lime Green
Contig_60_785.06:5p:1:12,Lime Green
Contig_81_747.287:5p:1:3,Lime Green
Contig_81_747.287:5p:1:4,Lime Green
Contig_96_571.867:3p:1:7,Lime Green
Contig_96_571.867:3p:1:8,Lime Green
Contig_96_571.867:5p:1:4,Lime Green
Contig_96_571.867:5p:1:8,Lime Green
Contig_96_571.867:5p:1:9,Lime Green
Contig_99_917.096:3p:1:2,Lime Green
Contig_99_917.096:3p:1:4,Lime Green
Contig_99_917.096:3p:1:5,Lime Green
Contig_99_917.096:3p:1:6,Lime Green
